timestamp,Tair_C,RH_p,Tinternal_C,T100_C,T50_C,T25_C,T10_C,T5_C,T0_C,T5s_C,T10s_C,T25s_C,T50s_C
12/5/23 5:38,-3.6,81.8,-1.13,-2.75,-2.81,-3,-2.75,-2.31,-1.06,0.38,1.5,2.81,4.31
12/5/23 5:42,-3.6,81.8,-1.13,-2.75,-2.81,-3,-2.75,-2.31,-1.06,0.38,1.56,2.81,4.31
12/5/23 5:46,-3.7,82.3,-1.19,-2.75,-2.81,-3,-2.81,-2.31,-1.06,0.38,1.5,2.81,4.31
12/5/23 5:50,-3.7,82.3,-1.19,-2.81,-2.88,-3,-2.81,-2.31,-1.06,0.38,1.56,2.81,4.31
12/5/23 5:54,-3.8,82.4,-1.19,-2.94,-3,-3.19,-2.94,-2.38,-1.13,0.38,1.5,2.81,4.31
12/5/23 5:58,-3.8,82.4,-1.25,-2.94,-3,-3.13,-2.94,-2.44,-1.13,0.31,1.56,2.81,4.31
12/5/23 6:02,-3.8,81.8,-1.25,-2.94,-3,-3.19,-3,-2.5,-1.19,0.31,1.56,2.81,4.31
12/5/23 6:06,-3.8,81.8,-1.31,-2.94,-3,-3.19,-3,-2.5,-1.19,0.31,1.56,2.81,4.31
12/5/23 6:10,-3.9,82,-1.38,-3,-3.06,-3.19,-3,-2.5,-1.19,0.31,1.5,2.81,4.31
12/5/23 6:14,-3.9,82,-1.38,-3.13,-3.25,-3.38,-3.13,-2.56,-1.19,0.31,1.56,2.81,4.31
12/5/23 6:18,-4,81.9,-1.44,-3.25,-3.25,-3.44,-3.25,-2.63,-1.25,0.31,1.5,2.81,4.31
12/5/23 6:22,-4,81.9,-1.44,-3.31,-3.31,-3.5,-3.25,-2.69,-1.25,0.31,1.56,2.81,4.31
12/5/23 6:26,-4.1,80.7,-1.5,-3.38,-3.38,-3.56,-3.31,-2.69,-1.25,0.25,1.5,2.81,4.31
12/5/23 6:30,-4.1,80.7,-1.5,-3.5,-3.5,-3.69,-3.44,-2.75,-1.31,0.25,1.5,2.81,4.31
12/5/23 6:34,-4.3,80.4,-1.56,-3.5,-3.56,-3.69,-3.44,-2.81,-1.31,0.25,1.5,2.81,4.31
12/5/23 6:38,-4.3,80.4,-1.63,-3.63,-3.63,-3.75,-3.5,-2.81,-1.38,0.25,1.56,2.81,4.31
12/5/23 6:42,-4.4,80,-1.69,-3.69,-3.75,-3.88,-3.56,-2.88,-1.38,0.25,1.5,2.88,4.31
12/5/23 6:46,-4.4,80,-1.69,-3.63,-3.69,-3.88,-3.63,-2.94,-1.38,0.25,1.5,2.81,4.31
12/5/23 6:50,-4.6,79.6,-1.75,-3.69,-3.75,-3.88,-3.63,-2.94,-1.44,0.25,1.56,2.81,4.31
12/5/23 6:54,-4.6,79.6,-1.81,-3.75,-3.81,-4,-3.69,-3,-1.44,0.25,1.5,2.81,4.31
12/5/23 6:58,-4.6,80.2,-1.81,-3.81,-3.88,-4,-3.75,-3.06,-1.5,0.25,1.56,2.81,4.31
12/5/23 7:02,-4.6,80.2,-1.88,-3.88,-3.94,-4.06,-3.81,-3.13,-1.5,0.25,1.5,2.81,4.31
12/5/23 7:06,-4.7,79.8,-1.94,-3.94,-4,-4.13,-3.81,-3.13,-1.56,0.25,1.56,2.81,4.31
12/5/23 7:10,-4.7,79.8,-1.94,-3.94,-4,-4.19,-3.88,-3.19,-1.56,0.19,1.5,2.81,4.31
12/5/23 7:14,-4.9,79.6,-2,-3.94,-3.94,-4.13,-3.94,-3.25,-1.56,0.19,1.5,2.81,4.31
12/5/23 7:18,-4.9,79.6,-2.06,-3.88,-3.94,-4.13,-3.81,-3.19,-1.56,0.19,1.5,2.81,4.31
12/5/23 7:22,-4.9,80.1,-2.13,-3.81,-3.88,-4.06,-3.75,-3.13,-1.63,0.19,1.5,2.81,4.31
12/5/23 7:26,-4.9,80.1,-2.13,-3.88,-3.94,-4.06,-3.81,-3.19,-1.63,0.19,1.5,2.81,4.31
12/5/23 7:30,-4.9,80.3,-2.19,-4,-4.06,-4.19,-3.94,-3.25,-1.63,0.19,1.56,2.81,4.31
12/5/23 7:34,-4.9,80.3,-2.19,-4,-4.06,-4.25,-4,-3.31,-1.69,0.19,1.5,2.81,4.31
12/5/23 7:38,-4.9,79.2,-2.25,-4.06,-4.13,-4.25,-4,-3.31,-1.69,0.19,1.56,2.81,4.31
12/5/23 7:42,-4.9,79.2,-2.25,-4.13,-4.13,-4.25,-4,-3.31,-1.69,0.19,1.5,2.81,4.31
12/5/23 7:46,-5,79.1,-2.31,-4.13,-4.19,-4.31,-4.06,-3.31,-1.69,0.19,1.56,2.81,4.31
12/5/23 7:50,-5,79.1,-2.38,-4.13,-4.19,-4.31,-4.13,-3.38,-1.69,0.13,1.5,2.81,4.31
12/5/23 7:54,-5.1,79.6,-2.44,-4.25,-4.25,-4.44,-4.19,-3.44,-1.69,0.19,1.5,2.81,4.31
12/5/23 7:58,-5.1,79.6,-2.44,-4.25,-4.31,-4.44,-4.19,-3.44,-1.75,0.13,1.5,2.81,4.31
12/5/23 8:02,-5.2,78.8,-2.5,-4.19,-4.25,-4.38,-4.13,-3.44,-1.75,0.13,1.5,2.81,4.31
12/5/23 8:06,-5.2,78.8,-2.5,-4.25,-4.31,-4.44,-4.19,-3.5,-1.75,0.13,1.5,2.88,4.31
12/5/23 8:10,-5.2,79.7,-2.56,-4.38,-4.44,-4.56,-4.25,-3.56,-1.81,0.13,1.56,2.81,4.38
12/5/23 8:14,-5.2,79.7,-2.63,-4.38,-4.44,-4.63,-4.38,-3.63,-1.81,0.13,1.5,2.81,4.31
12/5/23 8:18,-5.2,78.6,-2.63,-4.44,-4.5,-4.69,-4.44,-3.69,-1.88,0.13,1.5,2.81,4.31
12/5/23 8:22,-5.2,78.6,-2.69,-4.5,-4.56,-4.69,-4.5,-3.69,-1.88,0.13,1.5,2.81,4.38
12/5/23 8:26,-5.4,78.9,-2.69,-4.63,-4.63,-4.81,-4.56,-3.75,-1.88,0.13,1.56,2.81,4.31
12/5/23 8:30,-5.4,78.9,-2.75,-4.56,-4.63,-4.75,-4.56,-3.75,-1.94,0.13,1.5,2.81,4.31
12/5/23 8:35,-5.4,79.4,-2.75,-4.63,-4.63,-4.81,-4.63,-3.88,-1.94,0.13,1.56,2.81,4.31
12/5/23 8:39,-5.4,79.4,-2.81,-4.63,-4.69,-4.81,-4.63,-3.88,-1.94,0.13,1.5,2.81,4.38
12/5/23 8:43,-5.6,79.2,-2.88,-4.63,-4.69,-4.81,-4.63,-3.81,-1.94,0.06,1.5,2.81,4.31
12/5/23 8:47,-5.6,79.2,-2.94,-4.63,-4.63,-4.75,-4.63,-3.88,-2,0.13,1.5,2.81,4.25
12/5/23 8:51,-5.6,79.6,-2.94,-4.63,-4.69,-4.81,-4.63,-3.94,-2,0.06,1.56,2.81,4.38
12/5/23 8:55,-5.6,79.6,-3,-4.63,-4.63,-4.81,-4.63,-3.88,-2,0.06,1.5,2.81,4.31
12/5/23 8:59,-5.6,79.3,-3,-4.63,-4.63,-4.81,-4.63,-3.88,-2,0.06,1.5,2.81,4.31
12/5/23 9:03,-5.6,79.3,-3.06,-4.56,-4.63,-4.75,-4.56,-3.88,-2,0.06,1.5,2.81,4.31
12/5/23 9:07,-5.6,79.5,-3.06,-4.63,-4.63,-4.81,-4.5,-3.88,-2,0.06,1.5,2.81,4.31
12/5/23 9:11,-5.6,79.5,-3.13,-4.63,-4.69,-4.81,-4.56,-3.81,-2,0.06,1.5,2.88,4.31
12/5/23 9:15,-5.6,79.1,-3.13,-4.63,-4.69,-4.88,-4.56,-3.81,-2.06,0.06,1.56,2.81,4.31
12/5/23 9:19,-5.6,79.1,-3.19,-4.63,-4.63,-4.81,-4.56,-3.81,-2.06,0.06,1.5,2.81,4.31
12/5/23 9:23,-5.6,79.9,-3.19,-4.56,-4.56,-4.75,-4.5,-3.81,-2.06,0.06,1.5,2.81,4.31
12/5/23 9:27,-5.6,79.9,-3.19,-4.56,-4.56,-4.75,-4.5,-3.81,-2.06,0.06,1.5,2.81,4.31
12/5/23 9:31,-5.6,80.1,-3.25,-4.63,-4.63,-4.81,-4.56,-3.81,-2,0.06,1.5,2.81,4.38
12/5/23 9:35,-5.6,80.1,-3.25,-4.69,-4.69,-4.81,-4.63,-3.81,-2.06,0.06,1.5,2.81,4.31
12/5/23 9:39,-5.6,80.5,-3.25,-4.63,-4.75,-4.88,-4.63,-3.88,-2.06,0.06,1.56,2.88,4.31
12/5/23 9:43,-5.6,80.5,-3.25,-4.69,-4.75,-4.94,-4.69,-3.94,-2.06,0.06,1.5,2.81,4.38
12/5/23 9:47,-5.6,80.5,-3.31,-4.69,-4.75,-4.88,-4.63,-3.94,-2.06,0.06,1.5,2.81,4.38
12/5/23 9:51,-5.6,80.5,-3.31,-4.69,-4.69,-4.88,-4.63,-3.94,-2.06,0.06,1.5,2.81,4.38
12/5/23 9:55,-5.7,80.5,-3.31,-4.63,-4.69,-4.88,-4.63,-3.88,-2.06,0.06,1.56,2.81,4.38
12/5/23 9:59,-5.7,80.5,-3.31,-4.69,-4.75,-4.88,-4.69,-4,-2.06,0,1.5,2.81,4.38
12/5/23 10:03,-5.7,80.2,-3.38,-4.75,-4.81,-5,-4.75,-4,-2.06,0.06,1.56,2.88,4.38
12/5/23 10:07,-5.7,80.2,-3.38,-4.75,-4.75,-4.94,-4.75,-4,-2.06,0.06,1.5,2.81,4.38
12/5/23 10:11,-5.7,79.6,-3.38,-4.75,-4.81,-5,-4.75,-4,-2.13,0.06,1.5,2.81,4.31
12/5/23 10:15,-5.7,79.6,-3.44,-4.88,-4.94,-5.13,-4.88,-4.06,-2.13,0.06,1.5,2.81,4.31
12/5/23 10:19,-5.8,80,-3.44,-4.88,-4.94,-5.13,-4.88,-4.13,-2.13,0,1.5,2.81,4.31
12/5/23 10:23,-5.8,80,-3.44,-4.94,-5,-5.19,-4.94,-4.13,-2.19,0,1.5,2.81,4.31
12/5/23 10:27,-5.9,79.2,-3.5,-5.06,-5.13,-5.31,-5.06,-4.31,-2.19,0,1.5,2.81,4.38
12/5/23 10:31,-5.9,79.2,-3.5,-5.13,-5.19,-5.31,-5.13,-4.31,-2.19,0,1.5,2.81,4.31
12/5/23 10:35,-6,79,-3.56,-5.13,-5.25,-5.38,-5.19,-4.38,-2.25,0,1.56,2.81,4.31
12/5/23 10:39,-6,79,-3.56,-5.19,-5.25,-5.38,-5.19,-4.38,-2.25,0,1.5,2.81,4.31
12/5/23 10:43,-6.1,79,-3.63,-5.25,-5.31,-5.5,-5.25,-4.38,-2.25,0,1.5,2.81,4.31
12/5/23 10:47,-6.1,79,-3.69,-5.38,-5.5,-5.63,-5.44,-4.56,-2.31,0,1.5,2.81,4.31
12/5/23 10:51,-6.2,78.8,-3.69,-5.44,-5.56,-5.69,-5.5,-4.63,-2.38,-0.06,1.56,2.88,4.31
12/5/23 10:55,-6.2,78.8,-3.75,-5.44,-5.56,-5.75,-5.5,-4.63,-2.38,0,1.56,2.81,4.38
12/5/23 10:59,-6.4,78.4,-3.75,-5.56,-5.63,-5.81,-5.63,-4.69,-2.44,-0.06,1.5,2.81,4.31
12/5/23 11:03,-6.4,78.4,-3.81,-5.56,-5.63,-5.81,-5.63,-4.75,-2.44,-0.06,1.5,2.81,4.38
12/5/23 11:07,-6.5,78.9,-3.88,-5.63,-5.75,-5.88,-5.69,-4.81,-2.44,-0.06,1.56,2.81,4.38
12/5/23 11:11,-6.5,78.9,-3.88,-5.63,-5.69,-5.88,-5.69,-4.81,-2.5,-0.06,1.5,2.81,4.31
12/5/23 11:15,-6.6,79,-3.94,-5.69,-5.75,-5.88,-5.69,-4.81,-2.5,-0.06,1.56,2.81,4.31
12/5/23 11:19,-6.6,79,-4,-5.63,-5.75,-5.88,-5.69,-4.88,-2.5,-0.06,1.56,2.88,4.31
12/5/23 11:23,-6.7,79.3,-4,-5.69,-5.69,-5.88,-5.69,-4.75,-2.44,-0.06,1.56,2.81,4.31
12/5/23 11:27,-6.7,79.3,-4.06,-5.63,-5.69,-5.81,-5.69,-4.75,-2.44,-0.06,1.5,2.81,4.38
12/5/23 11:31,-6.7,80,-4.13,-5.63,-5.69,-5.81,-5.63,-4.69,-2.44,0,1.56,2.81,4.31
12/5/23 11:35,-6.7,80,-4.13,-5.56,-5.63,-5.75,-5.63,-4.63,-2.44,-0.06,1.5,2.88,4.31
12/5/23 11:39,-6.7,80.3,-4.13,-5.5,-5.56,-5.75,-5.5,-4.63,-2.44,-0.06,1.5,2.88,4.31
12/5/23 11:43,-6.7,80.3,-4.19,-5.5,-5.56,-5.75,-5.5,-4.56,-2.44,-0.06,1.5,2.81,4.31
12/5/23 11:47,-6.7,80.5,-4.19,-5.56,-5.56,-5.69,-5.5,-4.56,-2.44,-0.06,1.5,2.81,4.31
12/5/23 11:51,-6.7,80.5,-4.25,-5.5,-5.56,-5.75,-5.5,-4.56,-2.44,-0.06,1.5,2.81,4.31
12/5/23 11:55,-6.7,80.3,-4.25,-5.56,-5.56,-5.75,-5.5,-4.56,-2.44,-0.06,1.5,2.88,4.31
12/5/23 11:59,-6.7,80.3,-4.25,-5.56,-5.63,-5.75,-5.5,-4.56,-2.44,-0.06,1.5,2.81,4.31
12/5/23 12:03,-6.7,80.4,-4.25,-5.56,-5.56,-5.75,-5.5,-4.56,-2.44,-0.06,1.56,2.88,4.31
12/5/23 12:07,-6.7,80.4,-4.31,-5.56,-5.63,-5.75,-5.56,-4.63,-2.38,-0.06,1.5,2.81,4.31
12/5/23 12:11,-6.7,80.4,-4.31,-5.63,-5.63,-5.75,-5.5,-4.5,-2.38,-0.06,1.56,2.88,4.31
12/5/23 12:15,-6.7,80.4,-4.31,-5.63,-5.63,-5.75,-5.56,-4.56,-2.38,-0.06,1.56,2.81,4.31
12/5/23 12:19,-6.7,80.4,-4.31,-5.63,-5.63,-5.75,-5.5,-4.56,-2.38,-0.06,1.56,2.88,4.31
12/5/23 12:23,-6.7,80.4,-4.38,-5.63,-5.63,-5.75,-5.5,-4.56,-2.38,-0.06,1.56,2.88,4.38
12/5/23 12:27,-6.7,80.4,-4.38,-5.63,-5.63,-5.81,-5.5,-4.56,-2.38,-0.06,1.56,2.81,4.31
12/5/23 12:31,-6.7,80.4,-4.38,-5.63,-5.69,-5.81,-5.56,-4.56,-2.44,-0.06,1.56,2.88,4.38
12/5/23 12:35,-6.7,80.3,-4.38,-5.63,-5.63,-5.75,-5.44,-4.5,-2.44,-0.06,1.5,2.88,4.38
12/5/23 12:39,-6.7,80.3,-4.38,-5.63,-5.69,-5.81,-5.56,-4.5,-2.44,-0.06,1.5,2.81,4.31
12/5/23 12:43,-6.7,80.4,-4.38,-5.63,-5.69,-5.81,-5.5,-4.5,-2.44,-0.06,1.5,2.88,4.31
12/5/23 12:47,-6.7,80.4,-4.38,-5.63,-5.63,-5.75,-5.5,-4.5,-2.44,-0.06,1.56,2.81,4.31
12/5/23 12:51,-6.7,80.4,-4.38,-5.69,-5.69,-5.81,-5.5,-4.5,-2.44,-0.06,1.5,2.88,4.31
12/5/23 12:55,-6.7,80.4,-4.38,-5.69,-5.75,-5.81,-5.5,-4.5,-2.44,-0.06,1.56,2.88,4.38
12/5/23 12:59,-6.7,80.4,-4.38,-5.69,-5.69,-5.81,-5.5,-4.56,-2.44,-0.06,1.5,2.88,4.31
12/5/23 13:03,-6.7,80.4,-4.38,-5.63,-5.63,-5.81,-5.5,-4.56,-2.44,-0.06,1.5,2.81,4.38
12/5/23 13:07,-6.7,80.4,-4.38,-5.63,-5.63,-5.81,-5.56,-4.56,-2.44,-0.06,1.56,2.88,4.31
12/5/23 13:11,-6.7,80.4,-4.38,-5.69,-5.69,-5.88,-5.63,-4.56,-2.38,-0.06,1.5,2.81,4.38
12/5/23 13:15,-6.7,80.2,-4.38,-5.63,-5.69,-5.81,-5.56,-4.56,-2.38,-0.06,1.5,2.88,4.31
12/5/23 13:19,-6.7,80.2,-4.38,-5.63,-5.63,-5.75,-5.5,-4.5,-2.38,-0.06,1.56,2.81,4.31
12/5/23 13:23,-6.7,80.3,-4.38,-5.69,-5.63,-5.81,-5.63,-4.56,-2.38,-0.06,1.56,2.88,4.31
12/5/23 13:27,-6.7,80.3,-4.38,-5.69,-5.69,-5.81,-5.63,-4.56,-2.31,0,1.56,2.88,4.31
12/5/23 13:31,-6.7,80.4,-4.31,-5.69,-5.69,-5.81,-5.63,-4.5,-2.31,0,1.5,2.88,4.31
12/5/23 13:35,-6.7,80.4,-4.38,-5.63,-5.63,-5.75,-5.5,-4.44,-2.38,-0.06,1.56,2.81,4.38
12/5/23 13:39,-6.7,80.4,-4.31,-5.56,-5.56,-5.69,-5.38,-4.38,-2.38,-0.06,1.56,2.88,4.38
12/5/23 13:43,-6.7,80.4,-4.31,-5.56,-5.56,-5.63,-5.31,-4.31,-2.31,-0.06,1.56,2.88,4.31
12/5/23 13:47,-6.6,80.4,-4.31,-5.56,-5.56,-5.63,-5.31,-4.31,-2.31,-0.06,1.56,2.88,4.31
12/5/23 13:51,-6.6,80.4,-4.31,-5.63,-5.63,-5.69,-5.44,-4.38,-2.31,0,1.56,2.88,4.38
12/5/23 13:55,-6.5,79.9,-4.25,-5.63,-5.63,-5.75,-5.44,-4.38,-2.31,-0.06,1.56,2.88,4.31
12/5/23 13:59,-6.5,79.9,-4.19,-5.5,-5.56,-5.69,-5.38,-4.31,-2.25,0,1.56,2.81,4.31
12/5/23 14:03,-6.6,80,-4.19,-5.63,-5.56,-5.63,-5.38,-4.25,-2.25,0,1.56,2.88,4.31
12/5/23 14:07,-6.6,80,-4.13,-5.5,-5.5,-5.56,-5.31,-4.25,-2.25,0,1.56,2.88,4.38
12/5/23 14:11,-6.5,80,-4.13,-5.5,-5.5,-5.56,-5.31,-4.25,-2.19,0,1.56,2.88,4.31
12/5/23 14:15,-6.5,80,-4.13,-5.5,-5.5,-5.56,-5.31,-4.19,-2.19,0,1.5,2.88,4.31
12/5/23 14:19,-6.4,79.9,-4.06,-5.5,-5.44,-5.63,-5.31,-4.19,-2.13,0,1.56,2.81,4.38
12/5/23 14:24,-6.4,79.9,-4,-5.44,-5.44,-5.56,-5.25,-4.13,-2.06,0.06,1.5,2.81,4.31
12/5/23 14:28,-6.4,79.5,-4,-5.38,-5.38,-5.44,-5.19,-4.06,-2.06,0.06,1.56,2.81,4.38
12/5/23 14:32,-6.4,79.5,-3.94,-5.19,-5.19,-5.25,-4.88,-3.88,-2.06,0.06,1.56,2.81,4.31
12/5/23 14:36,-6.2,78.9,-3.88,-5.13,-5.06,-5.06,-4.75,-3.81,-2,0.06,1.56,2.88,4.38
12/5/23 14:40,-6.2,78.9,-3.81,-4.88,-4.81,-4.81,-4.44,-3.5,-1.88,0.06,1.56,2.88,4.38
12/5/23 14:44,-5.8,78.4,-3.69,-4.75,-4.63,-4.63,-4.31,-3.31,-1.75,0.13,1.56,2.88,4.31
12/5/23 14:48,-5.8,78.4,-3.63,-4.5,-4.38,-4.31,-4,-3,-1.63,0.13,1.5,2.88,4.31
12/5/23 14:52,-5.2,76.8,-3.5,-4.25,-4.13,-4.06,-3.69,-2.81,-1.44,0.19,1.56,2.88,4.31
12/5/23 14:56,-5.2,76.8,-3.31,-4.5,-4.25,-4.13,-3.63,-2.56,-1.38,0.19,1.56,2.88,4.31
12/5/23 15:00,-4.3,73.7,-3.13,-4.5,-4.44,-4.38,-3.94,-2.81,-1.38,0.19,1.56,2.88,4.31
12/5/23 15:04,-4.3,73.7,-2.94,-3.94,-3.81,-3.81,-3.38,-2.56,-1.31,0.25,1.56,2.88,4.31
12/5/23 15:08,-4.6,73,-2.75,-3.88,-3.69,-3.63,-3.19,-2.31,-1.19,0.25,1.56,2.88,4.38
12/5/23 15:12,-4.6,73,-2.56,-4.25,-4.06,-4,-3.5,-2.31,-1.06,0.31,1.56,2.88,4.31
12/5/23 15:16,-3.7,71.7,-2.38,-4.38,-4.19,-4.06,-3.63,-2.31,-1,0.38,1.56,2.88,4.31
12/5/23 15:20,-3.7,71.7,-2.25,-4.38,-4.13,-4.06,-3.69,-2.38,-1,0.38,1.56,2.88,4.31
12/5/23 15:24,-4.1,69.6,-2.13,-4.31,-4.19,-4.13,-3.69,-2.5,-1,0.38,1.56,2.88,4.31
12/5/23 15:28,-4.1,69.6,-1.94,-4.38,-4.31,-4.25,-3.81,-2.63,-1.13,0.38,1.63,2.88,4.31
12/5/23 15:32,-4.6,72.7,-1.81,-4.31,-4.25,-4.19,-3.75,-2.63,-1.13,0.38,1.56,2.88,4.31
12/5/23 15:36,-4.6,72.7,-1.75,-4.5,-4.44,-4.44,-4.06,-2.75,-1.13,0.38,1.63,2.88,4.31
12/5/23 15:40,-4.6,71.8,-1.63,-4.38,-4.38,-4.38,-3.94,-2.94,-1.19,0.38,1.56,2.88,4.31
12/5/23 15:44,-4.6,71.8,-1.5,-4.25,-4.13,-4.19,-3.88,-2.81,-1.19,0.38,1.63,2.88,4.31
12/5/23 15:48,-4.6,72.7,-1.44,-4.13,-3.88,-3.69,-2.94,-2.06,-1,0.44,1.63,2.88,4.31
12/5/23 15:52,-4.6,72.7,-1.38,-3.75,-3.69,-3.63,-3,-2.06,-0.88,0.44,1.63,2.88,4.31
12/5/23 15:56,-4.3,71.2,-1.31,-3.81,-3.81,-3.38,-2.75,-1.75,-0.69,0.5,1.63,2.88,4.31
12/5/23 16:00,-4.3,71.2,-1.25,-3.69,-3.63,-3.5,-2.81,-1.75,-0.69,0.5,1.63,2.88,4.31
12/5/23 16:04,-4,69.6,-1.19,-3.38,-3.06,-2.63,-2.06,-1,-0.38,0.56,1.63,2.88,4.31
12/5/23 16:08,-4,69.6,-1.06,-3.88,-3.75,-3.63,-3.13,-1.75,-0.5,0.56,1.63,2.88,4.31
12/5/23 16:12,-3.5,69.7,-1,-4,-3.81,-3.75,-3.38,-1.75,-0.5,0.56,1.63,2.88,4.31
12/5/23 16:16,-3.5,69.7,-0.94,-3.69,-3.56,-2.63,-2.44,-1.38,-0.44,0.56,1.63,2.88,4.31
12/5/23 16:20,-3.8,69.4,-0.88,-3.25,-3.31,-2.88,-2.44,-1.13,-0.31,0.63,1.63,2.88,4.31
12/5/23 16:24,-3.8,69.4,-0.75,-3.19,-3.38,-3.13,-2.63,-1.38,-0.31,0.63,1.63,2.88,4.31
12/5/23 16:28,-3.3,68.2,-0.63,-3.13,-3.25,-2.75,-2,-0.94,-0.19,0.63,1.63,2.88,4.31
12/5/23 16:32,-3.3,68.2,-0.44,-3.88,-3.69,-3.56,-3,-1.31,-0.25,0.63,1.63,2.88,4.31
12/5/23 16:36,-3.1,67.9,-0.31,-3.81,-3.63,-3.5,-2.94,-1.5,-0.31,0.63,1.63,2.88,4.25
12/5/23 16:40,-3.1,67.9,-0.25,-4.31,-4.19,-4.13,-3.63,-2,-0.5,0.63,1.63,2.88,4.31
12/5/23 16:44,-3.5,69.4,-0.19,-4.06,-4,-3.88,-3.31,-1.88,-0.5,0.63,1.63,2.88,4.31
12/5/23 16:48,-3.5,69.4,-0.13,-3.13,-2.88,-2.38,-2,-1.06,-0.25,0.63,1.69,2.88,4.31
12/5/23 16:52,-4.4,71,-0.06,-3.31,-3.44,-3,-2.38,-1.06,-0.19,0.63,1.63,2.88,4.31
12/5/23 16:56,-4.4,71,0,-3.44,-3.38,-3.13,-2.63,-1.44,-0.31,0.63,1.69,2.88,4.31
12/5/23 17:00,-3.5,68.3,0.13,-3.44,-3.44,-3.13,-2.38,-1.31,-0.25,0.63,1.63,2.88,4.31
12/5/23 17:04,-3.5,68.3,0.13,-3.69,-3.75,-3.63,-3,-1.75,-0.44,0.63,1.69,2.88,4.31
12/5/23 17:08,-3.6,69.4,0.25,-3.63,-3.63,-3.56,-3.13,-2,-0.56,0.56,1.63,2.88,4.31
12/5/23 17:12,-3.6,69.4,0.25,-4.25,-4.38,-4.19,-3.75,-2.25,-0.69,0.56,1.63,2.88,4.31
12/5/23 17:16,-3.6,69.5,0.25,-4.63,-4.56,-4.69,-4.25,-2.81,-0.88,0.5,1.63,2.88,4.31
12/5/23 17:20,-3.6,69.5,0.19,-4.19,-4.13,-4.19,-3.81,-2.63,-0.88,0.5,1.63,2.88,4.31
12/5/23 17:24,-5.1,70.8,0.06,-4,-3.88,-3.88,-3.44,-2.5,-0.88,0.5,1.63,2.88,4.31
12/5/23 17:28,-5.1,70.8,0.06,-4,-3.88,-3.94,-3.56,-2.5,-0.88,0.5,1.63,2.88,4.31
12/5/23 17:32,-4.3,71,-0.06,-3.94,-3.94,-4,-3.63,-2.5,-0.88,0.5,1.63,2.88,4.31
12/5/23 17:36,-4.3,71,-0.06,-4,-3.88,-3.88,-3.5,-2.5,-0.94,0.5,1.63,2.88,4.31
12/5/23 17:40,-4.3,70.6,-0.13,-4.19,-4.13,-4.13,-3.69,-2.5,-0.94,0.5,1.63,2.88,4.31
12/5/23 17:44,-4.3,70.6,-0.19,-3.88,-3.81,-3.75,-3.31,-2.31,-0.88,0.5,1.63,2.88,4.31
12/5/23 17:48,-4.6,70.3,-0.19,-3.81,-3.81,-3.75,-3.31,-2.13,-0.81,0.5,1.63,2.88,4.31
12/5/23 17:52,-4.6,70.3,-0.19,-3.94,-3.88,-3.88,-3.44,-2.31,-0.88,0.5,1.63,2.88,4.31
12/5/23 17:56,-4,69.8,-0.13,-3.44,-3.38,-3.5,-3.06,-2,-0.69,0.56,1.63,2.88,4.31
12/5/23 18:00,-4,69.8,-0.06,-3.75,-3.69,-3.63,-3.06,-2,-0.69,0.5,1.63,2.88,4.31
12/5/23 18:04,-3.5,68,0,-3.69,-3.56,-3.38,-3.19,-2.13,-0.69,0.56,1.63,2.88,4.31
12/5/23 18:08,-3.5,68,0.13,-4,-3.94,-3.88,-3.5,-2.06,-0.56,0.56,1.63,2.88,4.31
12/5/23 18:12,-2.5,65.6,0.19,-3.88,-3.06,-3.06,-2.69,-1.56,-0.44,0.63,1.63,2.88,4.31
12/5/23 18:16,-2.5,65.6,0.31,-3.75,-2.75,-2.19,-2.56,-1.5,-0.38,0.63,1.69,2.88,4.31
12/5/23 18:20,-3.2,65.6,0.44,-2.69,-2.44,-2.63,-2,-1.06,-0.19,0.63,1.69,2.88,4.31
12/5/23 18:24,-3.2,65.6,0.63,-3,-2.94,-2.81,-1.94,-0.63,0,0.69,1.69,2.88,4.31
12/5/23 18:29,-1.6,65.2,0.75,-3,-3.19,-2.94,-2.69,-1.44,-0.25,0.63,1.69,2.88,4.31
12/5/23 18:33,-1.6,65.2,0.88,-4.19,-4.13,-4.06,-3.69,-2.13,-0.5,0.63,1.69,2.88,4.31
12/5/23 18:37,-2.1,63.9,0.88,-3.88,-3.88,-3.81,-3.44,-2.25,-0.63,0.56,1.63,2.88,4.31
12/5/23 18:41,-2.1,63.9,0.94,-3.38,-2.63,-2.88,-1.81,-1.06,-0.38,0.63,1.69,2.88,4.31
12/5/23 18:45,-4,68.2,0.94,-3.44,-3.19,-3.19,-3.06,-1.81,-0.38,0.63,1.69,2.88,4.31
12/5/23 18:49,-4,68.2,1,-3.63,-3.94,-3.88,-3.63,-2.31,-0.63,0.56,1.69,2.88,4.31
12/5/23 18:53,-3.6,67.5,1,-4.13,-3.94,-4,-3.81,-2.56,-0.75,0.5,1.63,2.88,4.31
12/5/23 18:57,-3.6,67.5,0.94,-3.94,-3.94,-3.88,-3.56,-2.44,-0.81,0.5,1.63,2.88,4.31
12/5/23 19:01,-3.3,65.6,0.94,-4.56,-4.5,-4.56,-4.25,-2.81,-0.88,0.5,1.63,2.88,4.31
12/5/23 19:05,-3.3,65.6,0.81,-4.63,-4.63,-4.63,-4.31,-3,-1.06,0.44,1.63,2.88,4.31
